Id,SalePrice
2735,127252.12559012484
2736,161264.46408711557
2737,112453.82894705657
2738,129825.31197199874
2739,151009.40476840045
2740,148896.79770092067
2741,138022.8797926969
2742,173574.88373943174
2743,160251.0373515029
2744,154276.58389118387
2745,136405.21467596633
2746,118681.25600205953
2747,178113.27066470135
2748,123576.19700905035
2749,148106.06472043044
2750,109014.2037935975
2751,129401.85788206787
2752,249724.6538902664
2753,164518.31134642626
2754,206241.62123321966
2755,136545.1693115565
2756,69157.66707164628
2757,49463.95785628495
2758,75030.7287776882
2759,155874.53531285265
2760,101490.28970636863
2761,144831.53248887995
2762,140232.8363681069
2763,210843.4164098688
2764,201263.96839332927
2765,284402.3070555427
2766,129721.62190673898
2767,56755.09662941155
2768,126077.45806992741
2769,126987.28470140386
2770,150831.27571128064
2771,104279.3966371201
2772,99343.90186353361
2773,167695.63590597513
2774,152768.65166730795
2775,125780.46140611857
2776,143547.27290886053
2777,145950.73994794
2778,145056.4507925628
2779,123662.93967289374
2780,109191.99230813114
2781,93859.94907757807
2782,95246.8026502293
2783,102742.97243133422
2784,101895.81140014145
2785,119863.8553520132
2786,28473.536216466426
2787,132427.9808378249
2788,49555.70133885488
2789,174371.5457699278
2790,106937.54166814024
2791,107206.14746614266
2792,80809.91710773329
2793,180467.04679047878
2794,67821.22937551752
2795,114698.57374735388
2796,80257.34823175505
2797,235987.1549429868
2798,106789.4490305085
2799,141852.21772152244
2800,60903.24801888426
2801,105202.20760400032
2802,140642.9377084659
2803,177524.21331465058
2804,173546.38363397014
2805,123458.29073930379
2806,81029.72843051811
2807,179063.54439332473
2808,150194.70006357983
2809,134809.0202677321
2810,115012.07798676744
2811,167622.50563795253
2812,163212.13127088334
2813,157375.48302740496
2814,147973.3619786193
2815,107047.25828763469
2816,238152.84996624448
2817,152636.36431956335
2818,117542.8917082704
2819,188861.43161112425
2820,124158.66423616513
2821,119903.63692813378
2822,200630.45796298585
2823,300865.8351003696
2824,165764.95345084753
2825,175966.29232957584
2826,133093.69156876532
2827,135412.38612425624
2828,242112.42208431417
2829,208642.06730849255
2830,234321.313826376
2831,194357.7048919704
2832,238891.9173022435
2833,254534.52912215854
2834,234896.21095729317
2835,231406.67469486938
2836,208484.28535668575
2837,142930.08211229544
2838,134627.3578751725
2839,196155.7112700952
2840,183407.7143750206
2841,218281.08414831618
2842,230890.34049859067
2843,157426.47734427868
2844,163572.7983648963
2845,112137.8567576216
2846,222791.06561630865
2847,190628.2706460202
2848,239465.2902796722
2849,215088.14201190826
2850,272913.69230975385
2851,250490.9488873033
2852,224355.48924256585
2853,230434.50826559463
2854,141126.6012056782
2855,206686.70142073958
2856,218273.83617793242
2857,205793.05194164507
2858,205615.27699234567
2859,82907.92565026054
2860,106408.48097892132
2861,114607.73765533786
2862,229438.79973059718
2863,136724.67756871384
2864,265462.39463562594
2865,126527.59634349527
2866,193679.26561222645
2867,80899.7869153176
2868,85663.91947660848
2869,108354.4448059469
2870,125961.95515100092
2871,66284.29799657174
2872,3329.05278205208
2873,104021.40956709062
2874,131196.8114762581
2875,109159.17178099614
2876,189026.39925305717
2877,138943.77449229342
2878,135792.81944912105
2879,127256.68989698381
2880,100190.26990308093
2881,149274.74042458343
2882,170641.53221267203
2883,188664.92267813117
2884,187223.3677249335
2885,178215.01621280715
2886,215965.13554208627
2887,102299.99772988993
2888,139594.673421852
2889,44115.81624407935
2890,58622.38265557603
2891,145259.3491712372
2892,47906.2026877396
2893,125751.31192511122
2894,18151.788319146144
2895,261972.1276480331
2896,246056.68975151083
2897,214484.18715563527
2898,159232.43600728767
2899,239576.72798300907
2900,146123.61381395944
2901,245765.31948776596
2902,203779.63020802394
2903,296959.52647289215
2904,339088.8121863173
2905,90286.77594587412
2906,169047.80588810335
2907,107085.36620718654
2908,116493.84105610583
2909,139223.17480496794
2910,54497.32980841359
2911,56279.6537331672
2912,172310.82700508068
2913,51518.2016912752
2914,63437.77218364568
2915,76714.82333028817
2916,54183.00300613504
2917,151080.49668113745
2918,118778.19747194863
2919,238201.70344088427
